id,tokens,slots,intent
train-00945,BOS give me the flights from chicago to seattle saturday morning that have meals EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O O B-meal O,atis_flight
train-00946,BOS i'm trying to fly from denver to boston and i want a flight that serves a meal EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O B-meal O,atis_flight
train-00947,BOS show me the flights that leave on thursday mornings from atlanta to washington and include whether meals are offered and what the prices are EOS,O O O O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O B-meal O O O O O O O O,atis_flight
train-00948,BOS what flights are there from atlanta to oakland on thursday with in flight meals EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal O,atis_flight
train-00949,BOS does flight ua 270 from denver to philadelphia have a meal EOS,O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O O B-meal O,atis_flight
train-00950,BOS what flights from st. paul to kansas city on friday with a meal EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O B-meal O,atis_flight
train-00951,BOS give me the flights from seattle to chicago that have meals on continental saturday morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal O B-airline_name B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-00952,BOS list all flights from chicago to seattle on continental airlines which depart on saturday before noon and include a meal EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O O O B-meal O,atis_flight
train-00953,BOS show me the earliest flight on august second from boston to denver that serves a meal EOS,O O O O B-flight_mod O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O O O B-meal O,atis_flight
train-00954,BOS show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal O O B-arrive_time.time_relative B-arrive_time.time O,atis_flight
train-00955,BOS the earliest flight from boston to san francisco please that will be serving a meal EOS,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O B-meal O,atis_flight
train-00956,BOS find the earliest flight from boston to san francisco that serves a meal EOS,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal O,atis_flight
train-00957,BOS please list the flights from st. paul to kansas city on friday night that serve meals EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O B-meal O,atis_flight
train-00958,BOS show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-meal O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O,atis_flight
train-00959,BOS in flight meal oakland to philadelphia saturday EOS,O O O B-meal B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
train-00960,BOS on the earliest flight from san francisco to atlanta on delta is a meal being served EOS,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-meal O O O,atis_flight
train-00961,BOS what continental flights go from chicago to seattle before 10 am in the morning that have a meal EOS,O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day O O O B-meal O,atis_flight
train-00962,BOS give me the saturday morning flights on continental that have meals from chicago to minneapolis EOS,O O O O B-depart_date.day_name B-depart_time.period_of_day O O B-airline_name O O B-meal O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00963,BOS the latest flight from baltimore to oakland please and i'd like a meal with that EOS,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O O B-meal O O O,atis_flight
train-00964,BOS list all tower air flights with meals EOS,O O O B-airline_name I-airline_name O O B-meal O,atis_flight
train-00965,BOS what is the earliest flight from boston to oakland that serves a meal EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal O,atis_flight
train-00966,BOS give me flights from seattle to chicago that have meals on continental EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal O B-airline_name O,atis_flight
train-00967,BOS find the latest flight from san francisco to atlanta that serves a meal EOS,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-meal O,atis_flight
train-00968,BOS i want to find the first flight from baltimore to boston that serves a meal EOS,O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal O,atis_flight
train-00969,BOS do you have a 747 that flies from san francisco to baltimore EOS,O O O O O B-aircraft_code O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00970,BOS list flights from seattle to salt lake city on delta be1 EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-airline_name B-aircraft_code O,atis_flight
train-00971,BOS show me all flights from orlando to san diego on a boeing 737 EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-aircraft_code O,atis_flight
train-00972,BOS tell me about the m80 aircraft EOS,O O O O O B-aircraft_code O O,atis_aircraft
train-00973,BOS very well i'm working on scenario three i'm interested in a flight on a 727 from washington dc to atlanta georgia EOS,O O O O O O O O O O O O O O O B-aircraft_code O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name O,atis_flight
train-00974,BOS could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh EOS,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-00975,BOS are there any flights between pittsburgh and baltimore using a j31 aircraft EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code O O,atis_flight
train-00976,BOS what is 73s EOS,O O O B-aircraft_code O,atis_abbreviation
train-00977,BOS do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop O O O B-aircraft_code O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-00978,BOS what type of plane is an m80 EOS,O O O O O O O B-aircraft_code O,atis_aircraft
train-00979,BOS i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_airfare
train-00980,BOS i am interested in a flight on an aircraft number 727 i would like to go from washington to atlanta EOS,O O O O O O O O O O O B-aircraft_code O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00981,BOS tell me about the type of aircraft called an m80 EOS,O O O O O O O O O O B-aircraft_code O,atis_aircraft
train-00982,BOS what type of plane is a d9s EOS,O O O O O O O B-aircraft_code O,atis_aircraft
train-00983,BOS does delta aircraft fly dc10 EOS,O O B-airline_name O O B-aircraft_code O,atis_aircraft
train-00984,BOS does any airline offer dc10 service between denver and boston EOS,O O O O O B-aircraft_code O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-00985,BOS are there any flights between dallas and phoenix using a dc10 aircraft EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code O O,atis_flight
train-00986,BOS before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco EOS,O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O O O B-aircraft_code O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00987,BOS what is the abbreviation d10 EOS,O O O O O B-aircraft_code O,atis_abbreviation
train-00988,BOS show me all flights from san diego to new york using dc10 EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-aircraft_code O,atis_flight
train-00989,BOS please find a flight from ontario to westchester that makes a stop in chicago on may seventeenth one way with dinner EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name O B-depart_date.month_name B-depart_date.day_number B-round_trip I-round_trip O B-meal_description O,atis_flight
train-00990,BOS list flights from boston to san francisco that serve only breakfast EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal_description O,atis_flight
train-00991,BOS what is the latest breakfast flight from dallas to tampa EOS,O O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00992,BOS i'd like a flight tomorrow evening from nashville to houston that includes dinner for tomorrow EOS,O O O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O B-depart_date.today_relative O,atis_flight
train-00993,BOS could you tell me if delta flight 296 serves breakfast EOS,O O O O O O B-airline_name O B-flight_number O B-meal_description O,atis_flight
train-00994,BOS find the earliest breakfast flight from boston to oakland EOS,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00995,BOS i need a flight from long beach to st. louis stopping in dallas the flight should also serve lunch EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O O O O O B-meal_description O,atis_flight
train-00996,BOS what do you have going from atlanta to philadelphia serving breakfast EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-meal_description O,atis_flight
train-00997,BOS what is the earliest flight between pittsburgh and denver that serves breakfast EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O,atis_flight
train-00998,BOS is breakfast served on flight ua 343 from boston to denver coach class EOS,O O B-meal_description O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O,atis_flight
train-00999,BOS what is the first flight that travels from atlanta to baltimore that serves lunch EOS,O O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O,atis_flight
train-01000,BOS on a breakfast flight from philadelphia to dallas via atlanta EOS,O O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O,atis_flight
train-01001,BOS does american airlines flight from long beach to st. louis stopping in dallas serve lunch EOS,O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O B-meal_description O,atis_flight
train-01002,BOS can you show me evening flights from nashville to houston that serve dinner EOS,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O,atis_flight
train-01003,BOS i'm interested in flying from atlanta to boston i'd like to fly during breakfast EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-meal_description O,atis_flight
