"Okay, all right.
",O O O O O ,"Okay, all right.
",None
"Why do you go, Miss Holy...
",O O O O O O O O ,"Why do you go, Miss Holy...
",None
"Moly?
",O O ,"Moly?
",None
"- Why do I go?
",O O O O O O ,"- Why do I go?
",None
"- Yeah.
",O O O ,"- Yeah.
",None
"I go... you know, to thank God for you and the kids, and to pray for the strength to get through another week with you and the kids.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I go... you know, to thank God for you and the kids, and to pray for the strength to get through another week with you and the kids.
",None
"Okay, all right.
",O O O O O ,"Okay, all right.
",None
"No no, really.
",O O O O O ,"No no, really.
",None
"I go to get re-energized, to be part of something that's bigger than me and my little problems.
",O O O O O O O O O O O O O O O O O O O O O ,"I go to get re-energized, to be part of something that's bigger than me and my little problems.
",None
"It reminds me that I'm not the be-all and end-all.
",O O O O O O O O O O O O ,"It reminds me that I'm not the be-all and end-all.
",None
"There's something out there that's greater than me.
",O O O O O O O O O O O ,"There's something out there that's greater than me.
",None
"Why do you have to have an answer for everything?
",O O O O O O O O O O O ,"Why do you have to have an answer for everything?
",None
"And you know what else?
",O O O O O O ,"And you know what else?
",None
"I like the feeling of community, the tradition.
",O O O O O O O O O O ,"I like the feeling of community, the tradition.
",None
"And I think that's what's bugging your father.
",O O O O O O O O O O O ,"And I think that's what's bugging your father.
",None
"He wanted to pass his faith onto you.
",O O O O O O O O O ,"He wanted to pass his faith onto you.
",None
"It's probably the only valuable thing that he thinks he can give you, and you've rejected it.
",O O O O O O O O O O O O O O O O O O O O O ,"It's probably the only valuable thing that he thinks he can give you, and you've rejected it.
",None
"Okay, I need more ice cream.
",O O O O O O O O ,"Okay, I need more ice cream.
",None
"You know, a lot of people would have made fun of that plumber, okay?
",O O O O O O O O O O O O O O O O O ,"You know, a lot of people would have made fun of that plumber, okay?
",None
"Big Muppet-eye guy.
",O O O O ,"Big Muppet-eye guy.
",None
"Hey, you working the church carnival next weekend?
",O O O O O O O O O O ,"Hey, you working the church carnival next weekend?
",None
"Yeah, my wife signed me up for the dunking booth again.
",O O O O O O O O O O O O O ,"Yeah, my wife signed me up for the dunking booth again.
",None
"She loves seeing me wet.
",O O O O O O ,"She loves seeing me wet.
",None
"Hey, Ray is here!
",O O O O O O ,"Hey, Ray is here!
",None
"And also with you.
",O O O O O ,"And also with you.
",None
"What are you doing here?
",O O O O O O ,"What are you doing here?
",None
"Nothing, going to church.
",O O O O O O ,"Nothing, going to church.
",None
"How come?
",O O O ,"How come?
",None
"I just felt like it.
",O O O O O O ,"I just felt like it.
",None
"Yeah, well, we don't need you part-timers dropping by whenever you feel like it.
",O O O O O O O O O O O O O O O O O O ,"Yeah, well, we don't need you part-timers dropping by whenever you feel like it.
",None
"Screws up the parking.
",O O O O O ,"Screws up the parking.
",None
"I'm thinking of making this
",O O O O O O ,"I'm thinking of making this
",None
"- a regular thing.
",O O O O O ,"- a regular thing.
",None
"- Yeah, right.
",O O O O O ,"- Yeah, right.
",None
"No, I'm serious.
",O O O O O O ,"No, I'm serious.
",None
"You wanna come every Sunday?
",O O O O O O O ,"You wanna come every Sunday?
",None
"Do they have it every Sunday?
",O O O O O O O ,"Do they have it every Sunday?
",None
"Yeah, every Sunday.
",O O O O O ,"Yeah, every Sunday.
",None
"Yeah, until your mother's guilt wears off.
",O O O O O O O O O O ,"Yeah, until your mother's guilt wears off.
",None
"No no, it wasn't her.
",O O O O O O O O ,"No no, it wasn't her.
",None
"Look, you wanna know the truth?
",O O O O O O O O O ,"Look, you wanna know the truth?
",None
"It was you.
",O O O O ,"It was you.
",None
"I wanna set an example for my kids.
",O O O O O O O O O O ,"I wanna set an example for my kids.
",None
"You know, like you did.
",O O O O O O O ,"You know, like you did.
",None
"What are you, being a wise guy?
",O O O O O O O O O ,"What are you, being a wise guy?
",None
"No, I mean it.
",O O O O O O ,"No, I mean it.
",None
"Oh yeah?
",O O O ,"Oh yeah?
",None
"Yeah.
",O O ,"Yeah.
",None
"Look at you.
",O O O O ,"Look at you.
",None
"Us Barones, we clean up pretty good, eh?
",O O O O O O O O O O O ,"Us Barones, we clean up pretty good, eh?
",None
"Hey, it's the Offertory, people, where are my ushers?
",O O O O O O O O O O O O O O ,"Hey, it's the Offertory, people, where are my ushers?
",None
"Let's go, let's go.
",O O O O O O O O ,"Let's go, let's go.
",None
"Get the lead out.
",O O O O O ,"Get the lead out.
",None
"Come on, come on, go go go go go!
",O O O O O O O O O O O O ,"Come on, come on, go go go go go!
",None
"Father Hubley, good news.
",O O O O O O ,"Father Hubley, good news.
",None
"Raymond my son is coming back to the church.
",O O O O O O O O O O ,"Raymond my son is coming back to the church.
",None
"Really?
",O O ,"Really?
",None
"Every Sunday.
",O O O ,"Every Sunday.
",None
"Welcome back, Raymond.
",O O O O O ,"Welcome back, Raymond.
",None
"Frank, are you waiting for an engraved invitation?
",O O O O O O O O O O ,"Frank, are you waiting for an engraved invitation?
",None
"Come on.
",O O O ,"Come on.
",None
"Well well well, the prodigal son returns.
",O O O O O O O O O ,"Well well well, the prodigal son returns.
",None
"Of course, no one applauds the faithful son, because the faithful son never leaves.
",O O O O O O O O O O O O O O O O O ,"Of course, no one applauds the faithful son, because the faithful son never leaves.
",None
"The faithful son has nowhere to go.
",O O O O O O O O ,"The faithful son has nowhere to go.
",None
"So what's your angle, Raymond?
",O O O O O O O O ,"So what's your angle, Raymond?
",None
"Nothing.
",O O ,"Nothing.
",None
"I was thinking about Dad...
",O O O O O O ,"I was thinking about Dad...
",None
"Oh, you're coming back because of Dad?
",O O O O O O O O O O ,"Oh, you're coming back because of Dad?
",None
"Yeah.
",O O ,"Yeah.
",None
"Every Sunday, that's right.
",O O O O O O O ,"Every Sunday, that's right.
",None
"You're gonna sit in the pews and be with the family?
",O O O O O O O O O O O O O O ,"You're gonna sit in the pews and be with the family?
",None
"Hey, if Dad can do it, I can do it.
",O O O O O O O O O O O O O ,"Hey, if Dad can do it, I can do it.
",None
"Yeah.
",O O ,"Yeah.
",None
"What?
",O O ,"What?
",None
"- Dad doesn't do it.
",O O O O O O O ,"- Dad doesn't do it.
",None
"- What do you mean?
",O O O O O O ,"- What do you mean?
",None
"I do it.
",O O O O ,"I do it.
",None
"Mom, Debra, the kids do it.
",O O O O O O O O O ,"Mom, Debra, the kids do it.
",None
"Dad, he's an usher.
",O O O O O O O ,"Dad, he's an usher.
",None
"- So?
",O O O ,"- So?
",None
"- So that means he spends most of his time out here, not in there.
",O O O O O O O O O O O O O O O O O ,"- So that means he spends most of his time out here, not in there.
",None
"Back here he doesn't have to listen to all the... as he puts it...
",O O O O O O O O O O O O O O O O O ,"Back here he doesn't have to listen to all the... as he puts it...
",None
"mumbo-jumbo.
",O O ,"mumbo-jumbo.
",None
"Blessed are You, Lord, God of all creation.
",O O O O O O O O O O O ,"Blessed are You, Lord, God of all creation.
",None
"That's right, Ray.
",O O O O O O ,"That's right, Ray.
",None
"Oh yeah, occasionally he'll go down the aisle with the collection basket, wink at the pretty ladies, then he hustles back to count the money and clocks out.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Oh yeah, occasionally he'll go down the aisle with the collection basket, wink at the pretty ladies, then he hustles back to count the money and clocks out.
",None
"It's a beautiful setup.
",O O O O O O ,"It's a beautiful setup.
",None
"Mom can't get on his case for not going to mass.
",O O O O O O O O O O O O O ,"Mom can't get on his case for not going to mass.
",None
"He's here every Sunday serving the Lord.
",O O O O O O O O O ,"He's here every Sunday serving the Lord.
",None
"He's just doing it from the first-class lounge.
",O O O O O O O O O O ,"He's just doing it from the first-class lounge.
",None
"Oh my God.
",O O O O ,"Oh my God.
",None
"Debra told me this was the best part of him.
",O O O O O O O O O O O ,"Debra told me this was the best part of him.
",None
"Ah well...
",O O O ,"Ah well...
",None
"I knew there was no best part of him.
",O O O O O O O O O O ,"I knew there was no best part of him.
",None
"Oh, and I just promised, in front of God and everybody...
",O O O O O O O O O O O O O O ,"Oh, and I just promised, in front of God and everybody...
",None
"All right, boys, count 'em up.
",O O O O O O O O O ,"All right, boys, count 'em up.
",None
"Hey, Frank, get a load of Rosa and Kelly today?
",O O O O O O O O O O O O O ,"Hey, Frank, get a load of Rosa and Kelly today?
",None
"With the low-cut thing?
",O O O O O ,"With the low-cut thing?
",None
"I almost gave her a dollar.
",O O O O O O O ,"I almost gave her a dollar.
",None
"Praise the Lord!
",O O O O ,"Praise the Lord!
",None
"Looks like I'm ahead here, boys.
",O O O O O O O O O ,"Looks like I'm ahead here, boys.
",None
"Ooh, look at this, a $50 bill.
",O O O O O O O O O O O ,"Ooh, look at this, a $50 bill.
",None
"Someone did something to somebody!
",O O O O O O ,"Someone did something to somebody!
",None
"Hold it, hold it.
",O O O O O O ,"Hold it, hold it.
",None
"This is it?
",O O O O ,"This is it?
",None
"This is what you do
",O O O O O ,"This is what you do
",None
"- every Sunday?
",O O O O ,"- every Sunday?
",None
"- What?
",O O O ,"- What?
",None
"This, this, laughing and talking about women and betting on who collected the most money?
",O O O O O O O O O O O O O O O O O O ,"This, this, laughing and talking about women and betting on who collected the most money?
",None
"Isn't this where Jesus is supposed to come in and turn this table over?
",O O O O O O O O O O O O O O O O ,"Isn't this where Jesus is supposed to come in and turn this table over?
",None
"Since when did you start wearing sandals?
",O O O O O O O O ,"Since when did you start wearing sandals?
",None
"You're so full of it, Dad, you know?
",O O O O O O O O O O O O ,"You're so full of it, Dad, you know?
",None
"Acting all high and mighty, telling me
",O O O O O O O O ,"Acting all high and mighty, telling me
",None
"I'm gonna burn in you-know-where.
",O O O O O O O O ,"I'm gonna burn in you-know-where.
",None
"This is what you want to pass on to me?
",O O O O O O O O O O O ,"This is what you want to pass on to me?
",None
"Your little sportsmen's lodge?
",O O O O O O ,"Your little sportsmen's lodge?
",None
"Forget it, I'm not going to church, okay?
",O O O O O O O O O O O O ,"Forget it, I'm not going to church, okay?
",None
"'Cause I don't need your hypocrisy.
",O O O O O O O O ,"'Cause I don't need your hypocrisy.
",None
"- Hypocrisy!
",O O O ,"- Hypocrisy!
",None
"- Oh, hypocrisy!
",O O O O O ,"- Oh, hypocrisy!
",None
"Who are you to judge?
",O O O O O O ,"Who are you to judge?
",None
"There's no hypocrisy.
",O O O O O ,"There's no hypocrisy.
",None
"I made a commitment to the Lord, and I'm here every Sunday helping.
",O O O O O O O O O O O O O O O O ,"I made a commitment to the Lord, and I'm here every Sunday helping.
",None
"You want to break your commitment to your family, to Father Hubley and to God, go right ahead.
",O O O O O O O O O O O O O O O O O O O O O ,"You want to break your commitment to your family, to Father Hubley and to God, go right ahead.
",None
"Don't worry, it's a dry heat.
",O O O O O O O O O O ,"Don't worry, it's a dry heat.
",None
"Fine, all right.
",O O O O O ,"Fine, all right.
",None
"I'm not gonna break my commitment.
",O O O O O O O O O ,"I'm not gonna break my commitment.
",None
"I said I'm coming every week, and that's exactly what I'm gonna do.
",O O O O O O O O O O O O O O O O O O O ,"I said I'm coming every week, and that's exactly what I'm gonna do.
",None
"Not only that, I would like to volunteer to be an usher.
",O O O O O O O O O O O O O O ,"Not only that, I would like to volunteer to be an usher.
",None
"- What?
",O O O ,"- What?
",None
"- I wanna be an usher.
",O O O O O O O O ,"- I wanna be an usher.
",None
"Come on, Dad.
",O O O O O ,"Come on, Dad.
",None
"That would be great.
",O O O O O ,"That would be great.
",None
"You and me, we could usher together.
",O O O O O O O O O ,"You and me, we could usher together.
",None
"You wanna be an usher like your old man?
",O O O O O O O O O O O ,"You wanna be an usher like your old man?
",None
"What?
",O O ,"What?
",None
"What?
",O O ,"What?
",None
"What's so funny?
",O O O O O ,"What's so funny?
",None
"You know how long the waiting list is?
",O O O O O O O O O ,"You know how long the waiting list is?
",None
"It took me 20 years to become an usher!
",O O O O O O O O O O ,"It took me 20 years to become an usher!
",None
"Oh, well, I could be a fill-in guy, for when somebody gets sick.
",O O O O O O O O O O O O O O O O O ,"Oh, well, I could be a fill-in guy, for when somebody gets sick.
",None
"You don't look so good.
",O O O O O O O ,"You don't look so good.
",None
"Sorry, kid, I promised that to your brother.
",O O O O O O O O O O O ,"Sorry, kid, I promised that to your brother.
",None
"Oh, I hate that guy.
",O O O O O O O ,"Oh, I hate that guy.
",None
"Look, you've already missed half the mass here.
",O O O O O O O O O O O ,"Look, you've already missed half the mass here.
",None
"Come on, you'd better get back in there if you want this one to count.
",O O O O O O O O O O O O O O O O O O ,"Come on, you'd better get back in there if you want this one to count.
",None
