utterance,labels,delexicalised,intent
I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025,O O O O O B-cuisine B-restaurant_type B-spatial_relation O B-state O B-party_size_number O O B-timerange ,I want to book a _cuisine_ _restaurant_type_ _spatial_relation_ in _state_ for _party_size_number_ people on _timerange_,BookRestaurant
book a party of five at Seagoville for 06:42,O O O O B-party_size_number O B-city O B-timerange ,book a party of _party_size_number_ at _city_ for _timerange_,BookRestaurant
Book spot for 9 at Thurmont,O O O B-party_size_number O B-city ,Book spot for _party_size_number_ at _city_,BookRestaurant
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana,O O O O O B-restaurant_type B-timerange I-timerange I-timerange O B-party_size_number O O B-city I-city B-state ,I want to book a _restaurant_type_ _timerange_ for _party_size_number_ people in _city_ _state_,BookRestaurant
I want to eat in Ramona,O O O O O B-city ,I want to eat in _city_,BookRestaurant
book a party at their campus within the same area for churrascaria,O O O O B-poi I-poi B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-restaurant_type ,book a party at _poi_ _spatial_relation_ for _restaurant_type_,BookRestaurant
Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,O O O O O O O O B-party_size_number O O B-restaurant_type O B-country I-country I-country ,Book me a reservation for a party of _party_size_number_ at a _restaurant_type_ in _country_,BookRestaurant
I want to book a bougatsa restaurant in next year nearby Penn for three people,O O O O O B-cuisine B-restaurant_type O B-timerange I-timerange B-spatial_relation B-city O B-party_size_number O ,I want to book a _cuisine_ _restaurant_type_ in _timerange_ _spatial_relation_ _city_ for _party_size_number_ people,BookRestaurant
Book a reservation for nine people at the best pub nearby Tangier in six months,O O O O B-party_size_number O O O B-sort B-restaurant_type B-spatial_relation B-city B-timerange I-timerange I-timerange ,Book a reservation for _party_size_number_ people at the _sort_ _restaurant_type_ _spatial_relation_ _city_ _timerange_,BookRestaurant
need a table somewhere in Quarryville 14 hours from now,O O O O O B-city B-timerange I-timerange I-timerange I-timerange ,need a table somewhere in _city_ _timerange_,BookRestaurant
I'd like to have this track onto my Classical Relaxations playlist,O O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,I'd like to have this _music_item_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the album to my Flow Español playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add digging now to my Young at Heart playlist,O B-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name I-entity_name O ,add _playlist_ to _playlist_owner_ _entity_name_ playlist,AddToPlaylist
add this song by Too Poetic to my Piano Ballads playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add this _music_item_ by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this album to Old School Death Metal,O O B-music_item O B-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ to _playlist_,AddToPlaylist
I need to add baro ferret to the Urban Hits under my name,O O O O B-artist I-artist O O B-playlist I-playlist O B-playlist_owner O ,I need to add _artist_ to the _playlist_ under _playlist_owner_ name,AddToPlaylist
Add the album to the Might and Myth Power Metal playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist,AddToPlaylist
To the travelling playlist please add this David Gahan song,O O B-playlist O O O O B-artist I-artist B-music_item ,To the _playlist_ playlist please add this _artist_ _music_item_,AddToPlaylist
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,O O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist ,Please add some _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist,O O O O B-artist I-artist O B-music_item O O O O O B-playlist_owner B-playlist I-playlist I-playlist O ,I'd like for _artist_'s _music_item_ to be an addition to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Recalled to Life to This Is Alejandro Fernández,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add nuba to my Metal Party playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add jo stafford music to the workout twerkout playlist,O B-artist I-artist O O O B-playlist I-playlist O ,Add _artist_ music to the _playlist_ playlist,AddToPlaylist
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Put _artist_ onto _playlist_owner_ _playlist_,AddToPlaylist
Add the song virales de siempre by the cary brothers to my gym playlist,O O B-music_item B-playlist I-playlist I-playlist O O B-artist I-artist O B-playlist_owner O O ,Add the _music_item_ _playlist_ by the _artist_ to _playlist_owner_ gym playlist,AddToPlaylist
Onto jerry's Classical Moments in Movies please add the album,O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O O O B-music_item ,Onto _playlist_owner_ _playlist_ please add the _music_item_,AddToPlaylist
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Café,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,add _entity_name_ in playlist _playlist_,AddToPlaylist
Add Jerry Calliste Jr to my Te quiero playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add porter wagoner to the The Sleep Machine Waterscapes playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,Add _artist_ to the _playlist_ playlist,AddToPlaylist
Add the artist mike to the Sexy as Folk playlist,O O B-music_item B-artist O O B-playlist I-playlist I-playlist O ,Add the _music_item_ _artist_ to the _playlist_ playlist,AddToPlaylist
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
Add Andy Hunter to my Evening Commute playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put petar georgiev kalica onto the Old School Hip Hop playlist,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,Put _artist_ onto the _playlist_ playlist,AddToPlaylist
Can you add Larry Heard to my laundry playlist,O O O B-artist I-artist O B-playlist_owner B-playlist O ,Can you add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put Vandemataram Srinivas's track onto HipHop Hot 50,O B-artist I-artist O B-music_item O B-playlist I-playlist I-playlist ,Put _artist_'s _music_item_ onto _playlist_,AddToPlaylist
Add millie corretjer to the rhythm playlist,O B-artist I-artist O B-playlist I-playlist O ,Add _artist_ to _playlist_ playlist,AddToPlaylist
Add give us rest to my 70s Smash Hits playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this track to my Hands Up playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I'd like for you to add bobby brown to my enamorándose playlist,O O O O O O O B-artist I-artist O B-playlist_owner B-playlist O ,I'd like for you to add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Jonathan Sprout album to my this is miranda lambert playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the album to the The Sweet Suite playlist,O O B-music_item O O B-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist,AddToPlaylist
Add sarah slean to my playlist Mellowed Out Gaming,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,Add _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add this album to the Spanish Beat playlist,O O B-music_item O O B-playlist I-playlist O ,Add this _music_item_ to the _playlist_ playlist,AddToPlaylist
Add lofty fake anagram to the la mejor música de bso playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
Add the track to the work playlist,O O B-music_item O O B-playlist O ,Add the _music_item_ to the _playlist_ playlist,AddToPlaylist
Add a song to this is racionais mc's,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
add track in my playlist called Hands Up,O B-music_item O B-playlist_owner O O B-playlist I-playlist ,add _music_item_ in _playlist_owner_ playlist called _playlist_,AddToPlaylist
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Can you put this _music_item_ from _artist_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a track to playlist Cena con Amigos,O O B-music_item O O B-playlist I-playlist I-playlist ,Add a _music_item_ to playlist _playlist_,AddToPlaylist
Add The Famous Flower of Serving-Men to my evening acoustic playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a song to Indie Hipster,O O B-music_item O B-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
