utterance,labels,delexicalised,intent
I'd like to hear Cry Baby Cry by Ally Kerr ,O O O O O B-track I-track I-track O B-artist I-artist ,I'd like to hear _track_ by _artist_ ,PlayMusic
play a top-twenty tune by Noor Jehan,O O B-sort B-music_item O B-artist I-artist ,play a _sort_ _music_item_ by _artist_,PlayMusic
Open Itunes and play Bad Attitude,O B-service O O B-album I-album ,Open _service_ and play _album_,PlayMusic
Do you have something like Impossible Is Nothing by Abderrahmane Abdelli ,O O O O O B-track I-track I-track O B-artist I-artist ,Do you have something like _track_ by _artist_ ,PlayMusic
Play music from jeremy taylor on the album Dormi Amore  La Situazione Non Ã Buona on Groove Shark,O O O B-artist I-artist O O B-music_item B-album I-album I-album I-album I-album I-album I-album O B-service I-service ,Play music from _artist_ on the _music_item_ _album_ on _service_,PlayMusic
play caitlin cary from the fourties,O B-artist I-artist O O B-year ,play _artist_ from the _year_,PlayMusic
Play some gothic rock ,O O B-genre I-genre ,Play some _genre_ ,PlayMusic
Play some fast fusion on Spotify,O O B-genre I-genre O B-service ,Play some _genre_ on _service_,PlayMusic
Play The God That Failed on Vimeo ,O B-track I-track I-track I-track O B-service ,Play _track_ on _service_ ,PlayMusic
Open up music on Last Fm ,O O O O B-service I-service ,Open up music on _service_ ,PlayMusic
Play some David Mallett on last fm,O O B-artist I-artist O B-service I-service ,Play some _artist_ on _service_,PlayMusic
play playlist A Mis NiÃ±os de 30,O O B-playlist I-playlist I-playlist I-playlist I-playlist ,play playlist _playlist_,PlayMusic
Play This Is  Animal Collective please,O B-playlist I-playlist I-playlist I-playlist O ,Play _playlist_ please,PlayMusic
play the latest melody from Cliff Edwards on Deezer,O O B-sort B-music_item O B-artist I-artist O B-service ,play the _sort_ _music_item_ from _artist_ on _service_,PlayMusic
play any sixties song,O O B-year B-music_item ,play any _year_ _music_item_,PlayMusic
Play a top-ten chant by Kelly Groucutt from 1964,O O B-sort B-music_item O B-artist I-artist O B-year ,Play a _sort_ _music_item_ by _artist_ from _year_,PlayMusic
Play Intense Studying playlist on Itunes ,O B-playlist I-playlist O O B-service ,Play _playlist_ playlist on _service_ ,PlayMusic
Play some Mf Doom from the sixties on pandora ,O O B-artist I-artist O O B-year O B-service ,Play some _artist_ from the _year_ on _service_ ,PlayMusic
Can you play a song off the album  jungle,O O O O B-music_item O O B-music_item B-album ,Can you play a _music_item_ off the _music_item_  _album_,PlayMusic
play a theme from 1985 by Patrick Cowley,O O B-music_item O B-year O B-artist I-artist ,play a _music_item_ from _year_ by _artist_,PlayMusic
play songs by Gamble Rogers,O O O B-artist I-artist ,play songs by _artist_,PlayMusic
I want to hear theme songs from zeebra from the sixties on Slacker,O O O O B-music_item O O B-artist O O B-year O B-service ,I want to hear _music_item_ songs from _artist_ from the _year_ on _service_,PlayMusic
Play a tune by Layne Staley,O O B-music_item O B-artist I-artist ,Play a _music_item_ by _artist_,PlayMusic
play music by Amii Stewart with Itunes,O O O B-artist I-artist O B-service ,play music by _artist_ with _service_,PlayMusic
Play Tanti Auguri A Te from Bruce Gilbert,O B-track I-track I-track I-track O B-artist I-artist ,Play _track_ from _artist_,PlayMusic
I want to listen to nineties chant songs,O O O O O B-year B-music_item O ,I want to listen to _year_ _music_item_ songs,PlayMusic
Play some Paulinho Da Viola from 1965 ,O O B-artist I-artist I-artist O B-year ,Play some _artist_ from _year_ ,PlayMusic
I want to listen to an album sorted by last  open Google Music and play Paulinho Da Viola ,O O O O O O B-music_item O O B-sort O B-service I-service O O B-artist I-artist I-artist ,I want to listen to an _music_item_ sorted by _sort_  open _service_ and play _artist_ ,PlayMusic
"play the greatest james yorkston song
",O O B-sort B-artist I-artist B-music_item ,"play the _sort_ _artist_ _music_item_
",PlayMusic
I want to hear the Live At Slane Castle album by Haifa Wehbe,O O O O O B-album I-album I-album I-album B-music_item O B-artist I-artist ,I want to hear the _album_ _music_item_ by _artist_,PlayMusic
Play symphony music from Joe Dolce,O B-music_item O O B-artist I-artist ,Play _music_item_ music from _artist_,PlayMusic
play some twenties movement tunes from the last Olga Souza,O O B-year B-music_item O O O B-sort B-artist I-artist ,play some _year_ _music_item_ tunes from the _sort_ _artist_,PlayMusic
play Dick Marx,O B-artist I-artist ,play _artist_,PlayMusic
play The Song Remains The Same with Pandora,O B-track I-track I-track I-track I-track O B-service ,play _track_ with _service_,PlayMusic
Play the newest chant by John Doyle on Zvooq,O O B-sort B-music_item O B-artist I-artist O B-service ,Play the _sort_ _music_item_ by _artist_ on _service_,PlayMusic
Play Anweshaa by the new first ,O B-artist O O B-sort O ,Play _artist_ by the _sort_ first ,PlayMusic
Can you play some Andrew Cash music on Slacker,O O O O B-artist I-artist O O B-service ,Can you play some _artist_ music on _service_,PlayMusic
Play top-50 eighties theme from Alain Caron,O B-sort B-year B-music_item O B-artist I-artist ,Play _sort_ _year_ _music_item_ from _artist_,PlayMusic
Play me a song from 2008,O O O B-music_item O B-year ,Play me a _music_item_ from _year_,PlayMusic
I want to hear music on Itunes,O O O O O O B-service ,I want to hear music on _service_,PlayMusic
Play fourties soundtrack from Hamish Maccunn,O B-year B-music_item O B-artist I-artist ,Play _year_ _music_item_ from _artist_,PlayMusic
Play fifties music on Deezer,O B-year O O B-service ,Play _year_ music on _service_,PlayMusic
Play a Loretta Lynn tune on Groove Shark,O O B-artist I-artist B-music_item O B-service I-service ,Play a _artist_ _music_item_ on _service_,PlayMusic
Play sugar baby by frank beard,O B-track I-track O B-artist I-artist ,Play _track_ by _artist_,PlayMusic
Play a song on zvooq,O O B-music_item O B-service ,Play a _music_item_ on _service_,PlayMusic
Play Divine from Vinnie Roslin,O B-track O B-artist I-artist ,Play _track_ from _artist_,PlayMusic
Play something by grandmaster flash & the furious five on youtube,O O O B-artist I-artist I-artist I-artist I-artist I-artist O B-service ,Play something by _artist_ on _service_,PlayMusic
Play the greatest Nicholaus Arson concerto from around 2000,O O B-sort B-artist I-artist B-music_item O O B-year ,Play the _sort_ _artist_ _music_item_ from around _year_,PlayMusic
play No More Sorrow,O B-track I-track I-track ,play _track_,PlayMusic
play something from the twenties on Lastfm,O O O O B-year O B-service ,play something from the _year_ on _service_,PlayMusic
play the album Sauna on Zvooq,O O B-music_item B-album O B-service ,play the _music_item_ _album_ on _service_,PlayMusic
Play something on my Classic Jazz Funk playlist on Zvooq,O O O O B-playlist I-playlist I-playlist O O B-service ,Play something on my _playlist_ playlist on _service_,PlayMusic
Play track Cabbage by Keiji Haino,O B-music_item B-track O B-artist I-artist ,Play _music_item_ _track_ by _artist_,PlayMusic
Play some music by beverley martyn,O O O O B-artist I-artist ,Play some music by _artist_,PlayMusic
Play me a concerto by Jethro Burns from Zvooq,O O O B-music_item O B-artist I-artist O B-service ,Play me a _music_item_ by _artist_ from _service_,PlayMusic
Play Liubi  Liubi  I Love You by Farah Asyikin Binti Zulkifli on Netflix,O B-track I-track I-track I-track I-track O B-artist I-artist I-artist I-artist O B-service ,Play _track_ by _artist_ on _service_,PlayMusic
Use Last Fm to play artist Kawabata Makoto from their record,O B-service I-service O O O B-artist I-artist O O B-music_item ,Use _service_ to play artist _artist_ from their _music_item_,PlayMusic
Play me some folklore music,O O O B-genre O ,Play me some _genre_ music,PlayMusic
play Paula Campbell music from 1993,O B-artist I-artist O O B-year ,play _artist_ music from _year_,PlayMusic
Play playlist Chilled R&B,O O B-playlist I-playlist I-playlist I-playlist ,Play playlist _playlist_,PlayMusic
Play some fifties music by Chris Brown ,O O B-year O O B-artist I-artist ,Play some _year_ music by _artist_ ,PlayMusic
Play music on Groove Shark ,O O O B-service I-service ,Play music on _service_ ,PlayMusic
Play the Busco Un Pueblo album,O O B-album I-album I-album B-music_item ,Play the _album_ _music_item_,PlayMusic
Play a record by Black Wall Street Records,O O B-music_item O B-artist I-artist I-artist I-artist ,Play a _music_item_ by _artist_,PlayMusic
Play my Hot 50 playlist ,O O B-playlist I-playlist O ,Play my _playlist_ playlist ,PlayMusic
Play me a Jill Scott sound track on deezer,O O O B-artist I-artist B-music_item I-music_item O B-service ,Play me a _artist_ _music_item_ on _service_,PlayMusic
Can you play a top song from a chyi chin concerto,O O O O B-sort B-music_item O O B-artist I-artist B-music_item ,Can you play a _sort_ _music_item_ from a _artist_ _music_item_,PlayMusic
Play a song from 2003,O O B-music_item O B-year ,Play a _music_item_ from _year_,PlayMusic
Play some art punk ,O O B-genre I-genre ,Play some _genre_ ,PlayMusic
Can I hear tod ashley music from 1953 ,O O O B-artist I-artist O O B-year ,Can I hear _artist_ music from _year_ ,PlayMusic
Play the song Waar Is De Zon on Slacker,O O B-music_item B-track I-track I-track I-track O B-service ,Play the _music_item_ _track_ on _service_,PlayMusic
Play music which has humour on Youtube ,O O O O B-genre O B-service ,Play music which has _genre_ on _service_ ,PlayMusic
Play me the most popular Arthur Johnston song,O O O B-sort I-sort B-artist I-artist B-music_item ,Play me the _sort_ _artist_ _music_item_,PlayMusic
Please play an album from 1987,O O O B-music_item O B-year ,Please play an _music_item_ from _year_,PlayMusic
play Tonight Only  by Nastya Kamenskih,O B-album I-album O B-artist I-artist ,play _album_ by _artist_,PlayMusic
Play songs by Naomi Schemer,O O O B-artist I-artist ,Play songs by _artist_,PlayMusic
play Slacker tunes by Smog from movement in 2015,O B-service O O B-artist O B-music_item O B-year ,play _service_ tunes by _artist_ from _music_item_ in _year_,PlayMusic
Play me Sun Ra songs from the fifties,O O B-artist I-artist O O O B-year ,Play me _artist_ songs from the _year_,PlayMusic
Play the top fifty soundtrack from the twenties ,O O B-sort I-sort B-music_item O O B-year ,Play the _sort_ _music_item_ from the _year_ ,PlayMusic
Play music by Don Cherry ,O O O B-artist I-artist ,Play music by _artist_ ,PlayMusic
Play Night Electric Night on Iheart,O B-album I-album I-album O B-service ,Play _album_ on _service_,PlayMusic
Play the album Killer Instinkt,O O B-music_item B-album I-album ,Play the _music_item_ _album_,PlayMusic
I want to hear the latest twenties album from Kyle Riabko,O O O O O B-sort B-year B-music_item O B-artist I-artist ,I want to hear the _sort_ _year_ _music_item_ from _artist_,PlayMusic
Can you play that last ep from the twenties,O O O O B-sort B-music_item O O B-year ,Can you play that _sort_ _music_item_ from the _year_,PlayMusic
play David Banner on Netflix,O B-artist I-artist O B-service ,play _artist_ on _service_,PlayMusic
Play some Maynard James Keenan songs from Scenes From The Big Chair,O O B-artist I-artist I-artist O O B-album I-album I-album I-album I-album ,Play some _artist_ songs from _album_,PlayMusic
Sort eighties ep from the last,O B-year B-music_item O O B-sort ,Sort _year_ _music_item_ from the _sort_,PlayMusic
Play a top five Jonny Buckland symphony from around 1989,O O B-sort I-sort B-artist I-artist B-music_item O O B-year ,Play a _sort_ _artist_ _music_item_ from around _year_,PlayMusic
play Spotify,O B-service ,play _service_,PlayMusic
Can you play some eighties music,O O O O B-year O ,Can you play some _year_ music,PlayMusic
I want to hear music by Madeleine Peyroux from 1991 on Youtube ,O O O O O O B-artist I-artist O B-year O B-service ,I want to hear music by _artist_ from _year_ on _service_ ,PlayMusic
play good music by General Woo on Deezer,O B-sort O O B-artist I-artist O B-service ,play _sort_ music by _artist_ on _service_,PlayMusic
Play my Hype playlist on Youtube ,O O B-playlist O O B-service ,Play my _playlist_ playlist on _service_ ,PlayMusic
play some seventies Dj Colette,O O B-year B-artist I-artist ,play some _year_ _artist_,PlayMusic
play music from 1950,O O O B-year ,play music from _year_,PlayMusic
Play music from 2012 on google music,O O O B-year O B-service I-service ,Play music from _year_ on _service_,PlayMusic
Play me the greatest Howard Levy song,O O O B-sort B-artist I-artist B-music_item ,Play me the _sort_ _artist_ _music_item_,PlayMusic
Play playlist riveting ,O O B-playlist ,Play playlist _playlist_ ,PlayMusic
I want to hear a top five ballad from 2002,O O O O O B-sort I-sort B-music_item O B-year ,I want to hear a _sort_ _music_item_ from _year_,PlayMusic
i wanna listen to a the top-twenty track of Denniz Pop in Pandora,O O O O O O O B-sort B-music_item O B-artist I-artist O B-service ,i wanna listen to a the _sort_ _music_item_ of _artist_ in _service_,PlayMusic
play a movement from top-20 1983 by Baruch Chait,O O B-music_item O B-sort B-year O B-artist I-artist ,play a _music_item_ from _sort_ _year_ by _artist_,PlayMusic
Play my springtime playlist ,O O B-playlist O ,Play my _playlist_ playlist ,PlayMusic
I want to hear that tune from 2010,O O O O O B-music_item O B-year ,I want to hear that _music_item_ from _year_,PlayMusic
Play Zvooq,O B-service ,Play _service_,PlayMusic
Play the album 21st Century Live by Chet Lam on Itunes ,O O B-music_item B-album I-album I-album O B-artist I-artist O B-service ,Play the _music_item_ _album_ by _artist_ on _service_ ,PlayMusic
Can you play music from 2003 on Netflix,O O O O O B-year O B-service ,Can you play music from _year_ on _service_,PlayMusic
Play a native us song on Last Fm,O O B-genre I-genre B-music_item O B-service I-service ,Play a _genre_ _music_item_ on _service_,PlayMusic
play my De Camino playlist,O O B-playlist I-playlist O ,play my _playlist_ playlist,PlayMusic
Play my Trapeo playlist ,O O B-playlist O ,Play my _playlist_ playlist ,PlayMusic
Play some new age music,O O B-genre I-genre O ,Play some _genre_ music,PlayMusic
I want to hear any top five music from Gene Autry,O O O O O B-sort I-sort O O B-artist I-artist ,I want to hear any _sort_ music from _artist_,PlayMusic
play music by Vybz Kartel,O O O B-artist I-artist ,play music by _artist_,PlayMusic
Can I hear the latest music from Bahar Kizil ,O O O O B-sort O O B-artist I-artist ,Can I hear the _sort_ music from _artist_ ,PlayMusic
play the top-twenty tune by Masaharu Fukuyama on Slacker,O O B-sort B-music_item O B-artist I-artist O B-service ,play the _sort_ _music_item_ by _artist_ on _service_,PlayMusic
Play Humour,O B-genre ,Play _genre_,PlayMusic
