utterance,labels,delexicalised,intent
must get a spot on the patio if it's warm outside

Great for an office lunch or a dinner with a big group. Some of the best pizza downtown",None
"yes yes yes. 

love this place and everything about it. 
The prices - Yes
The food - Yes
the live music?! - Yes
the service - Yes
the ambience - Yes

Everything about Arepera du plateau is such a yes. There tends to be a bit of a wait when you get there but their system is efficient so it doesn't take to long. The menu is simple and delightful - if you don't get their yuca chips + avocado sauce you're making a life mistake. If you go at around 7pm there is a live musician who plays latino music and sings with this beautiful soulful voice. It's a quick service and the waiters and sweet. The prices are an icing on the cake. 

Advice: make sure you get the avocado and spicy sauce for your arepera; adding an extra squeeze of sauce after every few bites is integral to the experience! (warning the spicy sauce is SPICY!)",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"yes yes yes. 

love this place and everything about it. 
The prices - Yes
The food - Yes
the live music?! - Yes
the service - Yes
the ambience - Yes

Everything about Arepera du plateau is such a yes. There tends to be a bit of a wait when you get there but their system is efficient so it doesn't take to long. The menu is simple and delightful - if you don't get their yuca chips + avocado sauce you're making a life mistake. If you go at around 7pm there is a live musician who plays latino music and sings with this beautiful soulful voice. It's a quick service and the waiters and sweet. The prices are an icing on the cake. 

Advice: make sure you get the avocado and spicy sauce for your arepera; adding an extra squeeze of sauce after every few bites is integral to the experience! (warning the spicy sauce is SPICY!)",None
"I went for the lunch buffet and was quite disappointed at the lack of vegetarian options. It's 100% worth it if you can feast on their meat options but if you can't I would skip the lunch buffet and go in for a dinner instead.

The restaurant is huge and kinda looks like a fancy house which I loved! The service was quick and pleasant. 

From the vegetarian options the food was all standard fare Indian food. They keep the fresh naans coming and the food isn't oily which are all great. 

It's a good spot if you're downtown and craving Indian food!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I went for the lunch buffet and was quite disappointed at the lack of vegetarian options. It's 100% worth it if you can feast on their meat options but if you can't I would skip the lunch buffet and go in for a dinner instead.

The restaurant is huge and kinda looks like a fancy house which I loved! The service was quick and pleasant. 

From the vegetarian options the food was all standard fare Indian food. They keep the fresh naans coming and the food isn't oily which are all great. 

It's a good spot if you're downtown and craving Indian food!",None
"If you're looking for lunch downtown then no worries because your search is over.

Order anything on the menu and be delighted be the freshness of the food. They always have one vegetarian soup of the day which warms my heart to no end. Their quiches are creamy yet light and their sandwiches are the perfect thing to grab and go when you're short on time. 

If you're feeling indulgent and want to treat yourself - you can't go wrong with their lemon tart or their almond croissant. 

Hope you enjoy them as much as I do!",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"If you're looking for lunch downtown then no worries because your search is over.

Order anything on the menu and be delighted be the freshness of the food. They always have one vegetarian soup of the day which warms my heart to no end. Their quiches are creamy yet light and their sandwiches are the perfect thing to grab and go when you're short on time. 

If you're feeling indulgent and want to treat yourself - you can't go wrong with their lemon tart or their almond croissant. 

Hope you enjoy them as much as I do!",None
"I tried out this place after reading the good reviews on yelp while looking for an AYCE.

I was terribly dissappointed by everything at the restaurant. 

For starters, there was food under my chair that got onto my clothes which was absolutely disgusting. The food was poor quality; oily tempura, sloppy sushi rolls and undercooked spring rolls. The service was really brusque and would just run by dropping your plate as they continued along the way. 

When we went to pay, the woman at the cashier even reminded us that tip isn't included in the bill which I'm sure anyone from the continent is well aware of. A terrible business practice and also just plain rude!

Overall, I would really not recommend the restaurant. The food was terrible quality, the service was bad and the place wasn't too clean.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I tried out this place after reading the good reviews on yelp while looking for an AYCE.

I was terribly dissappointed by everything at the restaurant. 

For starters, there was food under my chair that got onto my clothes which was absolutely disgusting. The food was poor quality; oily tempura, sloppy sushi rolls and undercooked spring rolls. The service was really brusque and would just run by dropping your plate as they continued along the way. 

When we went to pay, the woman at the cashier even reminded us that tip isn't included in the bill which I'm sure anyone from the continent is well aware of. A terrible business practice and also just plain rude!

Overall, I would really not recommend the restaurant. The food was terrible quality, the service was bad and the place wasn't too clean.",None
Wanted to update to 5 stars! My last review was based on take-out and just had a chance to experience their ambience. Absolutely fantastic service and beautiful interior. Would strongly recommend for anyone looking for quality Indian food!,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,Wanted to update to 5 stars! My last review was based on take-out and just had a chance to experience their ambience. Absolutely fantastic service and beautiful interior. Would strongly recommend for anyone looking for quality Indian food!,None
"I was very excited to try out Yakato Yakabai because of their featured vegetarian ramen. I loved the seating and the service was prompt and friendly. The wooden benches, warm lighting and fun music made it feel as though I had entered a ramen bar in Tokyo (or what I would imagine it to be anyways!). 

My 3-star rating is for the underwhelming food. I was disappointed by the bland broth and meagre toppings. I tried a side of fried gobo which was oily and too salty. 

I wouldn't recommend for vegetarians! I really wanted to give more stars but couldn't justify it after the poor food.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I was very excited to try out Yakato Yakabai because of their featured vegetarian ramen. I loved the seating and the service was prompt and friendly. The wooden benches, warm lighting and fun music made it feel as though I had entered a ramen bar in Tokyo (or what I would imagine it to be anyways!). 
