utterance,labels,delexicalised,intent
I need to get to the Rockefeller Center from the moma by bicycling at 7 this evening can you calculate what my departure time should be,O O O O O O B-location_to I-location_to O O B-location_from O B-travel_mode B-arrival_time I-arrival_time I-arrival_time I-arrival_time O O O O O O O O O ,I need to get to the _location_to_ from the _location_from_ by _travel_mode_ _arrival_time_ can you calculate what my departure time should be,snips-assistant:GetDepartureTime
Going from central park to brooklyn by subway and need to be there at 11 am tell me when to leave,O O B-location_from I-location_from O B-location_to O B-travel_mode O O O O O B-arrival_time I-arrival_time I-arrival_time O O O O O ,Going from _location_from_ to _location_to_ by _travel_mode_ and need to be there _arrival_time_ tell me when to leave,snips-assistant:GetDepartureTime
I want to get to 68 franklin street from 26 park avenue by feet at 11 pm sharp when should I go,O O O O O B-location_to I-location_to I-location_to O B-location_from I-location_from I-location_from O B-travel_mode B-arrival_time I-arrival_time I-arrival_time I-arrival_time O O O O ,I want to get to _location_to_ from _location_from_ by _travel_mode_ _arrival_time_ when should I go,snips-assistant:GetDepartureTime
Will you tell me when to go get the bus to arrive to the moma around ten,O O O O O O O O O B-travel_mode O O O O B-location_to B-arrival_time I-arrival_time ,Will you tell me when to go get the _travel_mode_ to arrive to the _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
when should I take the tube from 47 Houston street to be at Houston street at 8pm,O O O O O B-travel_mode O B-location_from I-location_from I-location_from O O O B-location_to I-location_to B-arrival_time I-arrival_time ,when should I take the _travel_mode_ from _location_from_ to be at _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
I need to get to central park at 4 pm from the airport can you estimate my departure time,O O O O O B-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time O O B-location_from O O O O O O ,I need to get to _location_to_ _arrival_time_ from the _location_from_ can you estimate my departure time,snips-assistant:GetDepartureTime
What time should I leave the office to get to times square at 5,O O O O O O B-location_from O O O B-location_to I-location_to B-arrival_time I-arrival_time ,What time should I leave the _location_from_ to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
Let me know what time to leave Houston street to get to the moma by sub around ten,O O O O O O O B-location_from I-location_from O O O O B-location_to O B-travel_mode B-arrival_time I-arrival_time ,Let me know what time to leave _location_from_ to get to the _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
I'm at central park and I need to be at the office at 4 pm when should I leave,O O O B-location_from I-location_from O O O O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time O O O O ,I'm at _location_from_ and I need to be at the _location_to_ _arrival_time_ when should I leave,snips-assistant:GetDepartureTime
Can you tell me when I should leave central park to get to the Rockefeller Center at half past eleven precisely on feet,O O O O O O O O B-location_from I-location_from O O O O B-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time O B-travel_mode ,Can you tell me when I should leave _location_from_ to get to the _location_to_ _arrival_time_ on _travel_mode_,snips-assistant:GetDepartureTime
I want to know when I should leave for brooklyn by bicycle to get there by 10 pm,O O O O O O O O O B-location_to O B-travel_mode O O O B-arrival_time I-arrival_time I-arrival_time ,I want to know when I should leave for _location_to_ by _travel_mode_ to get there _arrival_time_,snips-assistant:GetDepartureTime
I'm headed to the moma from 68 franklin street and need to arrive at 7 am when should I leave,O O O O O B-location_to O B-location_from I-location_from I-location_from O O O O B-arrival_time I-arrival_time I-arrival_time O O O O ,I'm headed to the _location_to_ from _location_from_ and need to arrive _arrival_time_ when should I leave,snips-assistant:GetDepartureTime
when should I leave to get to philadelphia by 7 am,O O O O O O O B-location_to O B-arrival_time I-arrival_time ,when should I leave to get to _location_to_ by _arrival_time_,snips-assistant:GetDepartureTime
I will be driving from the office to the moma what time should I depart in order to arrive by 7 am,O O O B-travel_mode O O B-location_from O O B-location_to O O O O O O O O O B-arrival_time I-arrival_time I-arrival_time ,I will be _travel_mode_ from the _location_from_ to the _location_to_ what time should I depart in order to arrive _arrival_time_,snips-assistant:GetDepartureTime
I must arrive at times square at half past eleven precisely and will be traveling by sub what is the best time to leave,O O O O B-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time O O O O O B-travel_mode O O O O O O O ,I must arrive at _location_to_ _arrival_time_ and will be traveling by _travel_mode_ what is the best time to leave,snips-assistant:GetDepartureTime
We are traveling from the moma to brooklyn at what time should we leave to arrive at 7 am,O O O O O B-location_from O B-location_to O O O O O O O O B-arrival_time I-arrival_time I-arrival_time ,We are traveling from the _location_from_ to _location_to_ at what time should we leave to arrive _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave to get to the moma by sub at noon,O O O O O O O O O O B-location_to O B-travel_mode B-arrival_time I-arrival_time ,at what time should I leave to get to the _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave home to get to 26 park avenue at 10 pm by bicycling,O O O O O O B-location_from O O O B-location_to I-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time O B-travel_mode ,at what time should I leave _location_from_ to get to _location_to_ _arrival_time_ by _travel_mode_,snips-assistant:GetDepartureTime
When should I leave home to get to the moma on foot at 4 pm,O O O O B-location_from O O O O B-location_to O B-travel_mode B-arrival_time I-arrival_time I-arrival_time ,When should I leave _location_from_ to get to the _location_to_ on _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave the office to get to the moma at 11 am cycling,O O O O O O O B-location_from O O O O B-location_to O B-arrival_time I-arrival_time B-travel_mode ,at what time should I leave the _location_from_ to get to the _location_to_ at _arrival_time_ _travel_mode_,snips-assistant:GetDepartureTime
When should I leave manhattan to get to the moma by walking at 5,O O O O B-location_from O O O O B-location_to O B-travel_mode B-arrival_time I-arrival_time ,When should I leave _location_from_ to get to the _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
What time do I leave 85 maiden lane to get to philadelphia at 10 in the morning,O O O O O B-location_from I-location_from I-location_from O O O B-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time ,What time do I leave _location_from_ to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
When should I leave work to get to philadelphia at half past eleven precisely,O O O O B-location_from O O O B-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time ,When should I leave _location_from_ to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
When should I leave 68 franklin street to get to Houston street by train by noon,O O O O B-location_from I-location_from I-location_from O O O B-location_to I-location_to O B-travel_mode O B-arrival_time ,When should I leave _location_from_ to get to _location_to_ by _travel_mode_ by _arrival_time_,snips-assistant:GetDepartureTime
When should I leave work to get home by biking at 10 pm,O O O O B-location_from O O B-location_to O B-travel_mode B-arrival_time I-arrival_time I-arrival_time ,When should I leave _location_from_ to get _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave to get to new york by bus at 7 am,O O O O O O O O O B-location_to I-location_to O B-travel_mode B-arrival_time I-arrival_time I-arrival_time ,at what time should I leave to get to _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
When should I leave home to get to the Rockefeller Center on feet at 4 pm,O O O O B-location_from O O O O B-location_to I-location_to O B-travel_mode B-arrival_time I-arrival_time I-arrival_time ,When should I leave _location_from_ to get to the _location_to_ on _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
Tell me when to leave home to get to the airport at 11 pm sharp,O O O O O B-location_from O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time ,Tell me when to leave _location_from_ to get to the _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
When do I have to leave from 85 maiden lane to get to manhattan by midnight,O O O O O O O B-location_from I-location_from I-location_from O O O B-location_to B-arrival_time I-arrival_time ,When do I have to leave from _location_from_ to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
Can you tell me when should I leave to get to 26 park avenue at 7 am on foot,O O O O O O O O O O O B-location_to I-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time O B-travel_mode ,Can you tell me when should I leave to get to _location_to_ _arrival_time_ on _travel_mode_,snips-assistant:GetDepartureTime
what should my departure time be to arrive at 47 Houston street at 7 am from the moma,O O O O O O O O O B-location_to I-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time O O B-location_from ,what should my departure time be to arrive at _location_to_ _arrival_time_ from the _location_from_,snips-assistant:GetDepartureTime
when should i leave the moma driving to get home at 10 pm,O O O O O B-location_from B-travel_mode O O B-location_to B-arrival_time I-arrival_time I-arrival_time ,when should i leave the _location_from_ _travel_mode_ to get _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
whe should i leave by metro to get to the moma by midnight,O O O O O B-travel_mode O O O O B-location_to B-arrival_time I-arrival_time ,whe should i leave by _travel_mode_ to get to the _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
when should I leave times square to get to Houston street at half past eleven precisely,O O O O B-location_from I-location_from O O O B-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time I-arrival_time ,when should I leave _location_from_ to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
