utterance,labels,delexicalised,intent
Can I have the phone number for the most popular spanish restaurants in Beaver Street,O O O O B-contact_form I-contact_form O O B-search_variable I-search_variable B-location_type I-location_type O B-location_name I-location_name ,Can I have the _contact_form_ for the _search_variable_ _location_type_ in _location_name_,snips-assistant:FindContact
What's the physical address of the bakery on Broadway,O O O B-contact_form I-contact_form O O B-location_type O B-location_name ,What's the _contact_form_ of the _location_type_ on _location_name_,snips-assistant:FindContact
I need the number one caribbean restaurants around West Street please,O O O B-contact_form O B-location_type I-location_type O B-location_name I-location_name O ,I need the _contact_form_ one _location_type_ around _location_name_ please,snips-assistant:FindContact
I need the address of Nhà Qué,O O O B-contact_form O B-location_name I-location_name ,I need the _contact_form_ of _location_name_,snips-assistant:FindContact
Do you have the email address of the european restaurants with the highest reviews on Coenties Slip,O O O O O O O O B-location_type I-location_type O O B-search_variable I-search_variable O B-location_name I-location_name ,Do you have the email address of the _location_type_ with the _search_variable_ on _location_name_,snips-assistant:FindContact
What's the phone number of some cafes on Washington Street,O O O B-contact_form I-contact_form O O B-location_type O B-location_name I-location_name ,What's the _contact_form_ of some _location_type_ on _location_name_,snips-assistant:FindContact
I need contact number of clothing shops in Broadway,O O B-contact_form B-contact_form O B-location_type I-location_type O B-location_name ,I need _contact_form_ _contact_form_ of _location_type_ in _location_name_,snips-assistant:FindContact
Can I have the email address for le woord,O O O O O O O B-location_name I-location_name ,Can I have the email address for _location_name_,snips-assistant:FindContact
I need the phone for peruvian on State Street Plaza,O O O B-contact_form O B-location_type O B-location_name I-location_name I-location_name ,I need the _contact_form_ for _location_type_ on _location_name_,snips-assistant:FindContact
Do you have the number for Moncoeur Belleville,O O O O B-contact_form O B-location_name I-location_name ,Do you have the _contact_form_ for _location_name_,snips-assistant:FindContact
Can I have physical address of hotels nearest Barclay Street,O O O B-contact_form I-contact_form O B-location_type B-search_variable B-location_name I-location_name ,Can I have _contact_form_ of _location_type_ _search_variable_ _location_name_,snips-assistant:FindContact
Can you get me the address for a couscous restaurant located on Vesey Street,O O O O O B-contact_form O O B-location_type I-location_type O O B-location_name I-location_name ,Can you get me the _contact_form_ for a _location_type_ located on _location_name_,snips-assistant:FindContact
What is the address for the best book store,O O O B-contact_form O O B-search_variable B-location_type I-location_type ,What is the _contact_form_ for the _search_variable_ _location_type_,snips-assistant:FindContact
Give me the phone number for the most highly reviewed supermarkets on Washington Street,O O O B-contact_form I-contact_form O O O B-search_variable I-search_variable B-location_type O B-location_name I-location_name ,Give me the _contact_form_ for the most _search_variable_ _location_type_ on _location_name_,snips-assistant:FindContact
I need the number for the most popular tibetans restaurant,O O O B-contact_form O O B-search_variable I-search_variable B-location_type O ,I need the _contact_form_ for the _search_variable_ _location_type_ restaurant,snips-assistant:FindContact
What is the phone number for Capsule,O O O B-contact_form I-contact_form O B-location_name ,What is the _contact_form_ for _location_name_,snips-assistant:FindContact
Is there a phone number for the most popular street restaurant,O O O B-contact_form I-contact_form O O B-search_variable I-search_variable B-location_type I-location_type ,Is there a _contact_form_ for the _search_variable_ _location_type_,snips-assistant:FindContact
What's the phone number for buddha-bar,O O O B-contact_form I-contact_form O B-location_name ,What's the _contact_form_ for _location_name_,snips-assistant:FindContact
Does the fish and chips restaurant have a telephone number is it 20th avenue,O O B-location_type I-location_type I-location_type I-location_type O O B-contact_form I-contact_form O O B-location_name I-location_name ,Does the _location_type_ have a _contact_form_ is it _location_name_,snips-assistant:FindContact
What is the email address for the Hanover Street highly reviewed top chefs restaurants,O O O O O O O B-location_name I-location_name B-search_variable I-search_variable B-location_type I-location_type I-location_type ,What is the email address for the _location_name_ _search_variable_ _location_type_,snips-assistant:FindContact
What is the address for bam karaoke,O O O B-contact_form O B-location_name I-location_name ,What is the _contact_form_ for _location_name_,snips-assistant:FindContact
Can I have the address for the best shoe repair shop in Wall Street,O O O O B-contact_form O O B-search_variable B-location_type I-location_type I-location_type O B-location_name I-location_name ,Can I have the _contact_form_ for the _search_variable_ _location_type_ in _location_name_,snips-assistant:FindContact
Can you give me eric stipa telephone number,O O O O B-location_name I-location_name B-contact_form I-contact_form ,Can you give me _location_name_ _contact_form_,snips-assistant:FindContact
Show the physical address of kebab restaurants on Maiden Lane,O O B-contact_form I-contact_form O B-location_type I-location_type O B-location_name I-location_name ,Show the _contact_form_ of _location_type_ on _location_name_,snips-assistant:FindContact
What time is it in Kenya when it is midnight in Mott Haven,O O O O O B-location_target O O O B-time O B-location_base I-location_base ,What time is it in _location_target_ when it is _time_ in _location_base_,snips-assistant:ConvertTime_V2
what time is it in North Carolina when it is 8 pm in the State of Maryland,O O O O O B-location_target I-location_target O O O B-time I-time O O B-location_base I-location_base I-location_base ,what time is it in _location_target_ when it is _time_ in the _location_base_,snips-assistant:ConvertTime_V2
It is noon in Gambia what time is it in Dominica,O O B-time O B-location_base O O O O O B-location_target ,It is _time_ in _location_base_ what time is it in _location_target_,snips-assistant:ConvertTime_V2
It is 5 o'clock in Needham what time is it in Lone Grove New Zealand,O O B-time I-time O B-location_base O O O O O B-location_target I-location_target B-location_target I-location_target ,It is _time_ in _location_base_ what time is it in _location_target_ _location_target_,snips-assistant:ConvertTime_V2
Can you tell me the time in Severna Park if it's 10 o'clock in Mascoutah ecuador,O O O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base B-location_base ,Can you tell me the time in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
Give me the time in Saint Lucia if it's 8 pm in Zachary,O O O O O B-location_target I-location_target O O O B-time I-time O B-location_base ,Give me the time in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
I see that it is noon in Red Wing and want to know what time it is in Plaistow,O O O O O B-time O B-location_base I-location_base O O O O O O O O O B-location_target ,I see that it is _time_ in _location_base_ and want to know what time it is in _location_target_,snips-assistant:ConvertTime_V2
Show me the time in Park Forest Village if it's 5 in Goodlettsville Solomon Islands,O O O O O B-location_target I-location_target I-location_target O O O B-time O B-location_base B-location_base I-location_base ,Show me the time in _location_target_ if it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
Let me know what time it is in Republic of Senegal if it's 10 o'clock in Republic of South Sudan,O O O O O O O O B-location_target I-location_target I-location_target O O O B-time I-time O B-location_base I-location_base I-location_base I-location_base ,Let me know what time it is in _location_target_ if it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
When it's 10 at Cabo Verde what time is it at University,O O O B-time O B-location_base I-location_base O O O O O B-location_target ,When it's _time_ at _location_base_ what time is it at _location_target_,snips-assistant:ConvertTime_V2
Tell me the time in Seagoville when it's 6 forty five pm in Republic of the Philippines,O O O O O B-location_base O O O B-time I-time I-time I-time O B-location_base I-location_base I-location_base I-location_base ,Tell me the time in _location_base_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
I need to know the time in Mountain Top when it's 7 in South Bend El Salvador,O O O O O O O B-location_target I-location_target O O O B-time O B-location_base I-location_base B-location_base I-location_base ,I need to know the time in _location_target_ when it's _time_ in _location_base_ _location_base_,snips-assistant:ConvertTime_V2
What time is it in Tunisia when it's noon in Azerbaijan,O O O O O B-location_target O O O B-time O B-location_base ,What time is it in _location_target_ when it's _time_ in _location_base_,snips-assistant:ConvertTime_V2
