utterance,labels,delexicalised,intent
I'd rate the current essay as a 2,0 0 0 B-object_select B-object_type 0 0 B-rating_value ,I'd rate the [object_select] [object_type] as a [rating_value],RateBook
The Execution of Justice only deserves 2 points,B-object_name I-object_name I-object_name I-object_name 0 0 B-rating_value B-rating_unit ,[object_name] only deserves [rating_value] [rating_unit],RateBook
give 1 star to this album,0 B-rating_value 0 0 B-object_select B-object_type ,give [rating_value] star to [object_select] [object_type],RateBook
"Rate the current novel a one
",0 0 B-object_select B-object_type 0 B-rating_value 0 ,"Rate the [object_select] [object_type] a [rating_value]
",RateBook
Rate this album two out of 6 stars,0 B-object_select B-object_type B-rating_value 0 0 B-best_rating B-rating_unit ,Rate [object_select] [object_type] [rating_value] out of [best_rating] [rating_unit],RateBook
I rate the book You Only Live Twice two points,0 0 0 B-object_type B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,I rate the [object_type] [object_name] [rating_value] [rating_unit],RateBook
The Half-Life chronicle deserves 3 points,0 B-object_name B-object_part_of_series_type 0 B-rating_value B-rating_unit ,The [object_name] [object_part_of_series_type] deserves [rating_value] [rating_unit],RateBook
give it a 0 for this essay,0 0 0 B-rating_value 0 B-object_select B-object_type ,give it a [rating_value] for [object_select] [object_type],RateBook
Give the current chronicle a three.,0 0 B-object_select B-object_part_of_series_type 0 B-rating_value 0 ,Give the [object_select] [object_part_of_series_type] a [rating_value].,RateBook
Rate Human Capital Supply Chain four of 6 points,0 B-object_name I-object_name I-object_name I-object_name B-rating_value 0 B-best_rating B-rating_unit ,Rate [object_name] [rating_value] of [best_rating] [rating_unit],RateBook
Give the current book five stars out of 6.,0 0 B-object_select B-object_type B-rating_value B-rating_unit 0 0 B-best_rating 0 ,Give the [object_select] [object_type] [rating_value] [rating_unit] out of [best_rating].,RateBook
rate the current essay a three,0 0 B-object_select B-object_type 0 B-rating_value ,rate the [object_select] [object_type] a [rating_value],RateBook
mark The Final Battle score two out of 6,0 B-object_name I-object_name I-object_name 0 B-rating_value 0 0 B-best_rating ,mark [object_name] score [rating_value] out of [best_rating],RateBook
rate the current book three stars,0 0 B-object_select B-object_type B-rating_value B-rating_unit ,rate the [object_select] [object_type] [rating_value] [rating_unit],RateBook
this saga deserves a score of four,B-object_select B-object_part_of_series_type 0 0 0 0 B-rating_value ,[object_select] [object_part_of_series_type] deserves a score of [rating_value],RateBook
give one out of 6 points to this album,0 B-rating_value 0 0 B-best_rating B-rating_unit 0 B-object_select B-object_type ,give [rating_value] out of [best_rating] [rating_unit] to [object_select] [object_type],RateBook
Rate the current essay a 1,0 0 B-object_select B-object_type 0 B-rating_value ,Rate the [object_select] [object_type] a [rating_value],RateBook
rate The Beggar of Volubilis 1 out of 6,0 B-object_name I-object_name I-object_name I-object_name B-rating_value 0 0 B-best_rating ,rate [object_name] [rating_value] out of [best_rating],RateBook
"give 1 points to The Duel: Pakistan on the Flight Path of American Power saga
",0 B-rating_value B-rating_unit 0 B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type 0 ,"give [rating_value] [rating_unit] to [object_name] [object_part_of_series_type]
",RateBook
rate the current novel 5 stars,0 0 B-object_select B-object_type B-rating_value B-rating_unit ,rate the [object_select] [object_type] [rating_value] [rating_unit],RateBook
Give The First Chronicles of Druss the Legend a zero.,0 B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 0 B-rating_value 0 ,Give [object_name] a [rating_value].,RateBook
Give the current textbook four stars,0 0 B-object_select B-object_type B-rating_value B-rating_unit ,Give the [object_select] [object_type] [rating_value] [rating_unit],RateBook
the previous novel is worth two out of 6,0 B-object_select B-object_type 0 0 B-rating_value 0 0 B-best_rating ,the [object_select] [object_type] is worth [rating_value] out of [best_rating],RateBook
give five out of 6 points to this album,0 B-rating_value 0 0 B-best_rating B-rating_unit 0 B-object_select B-object_type ,give [rating_value] out of [best_rating] [rating_unit] to [object_select] [object_type],RateBook
I am rating this book titled A History of Warfare under the war series 1 out of 6 stars,0 0 0 0 B-object_type 0 B-object_name I-object_name I-object_name I-object_name 0 0 B-object_name B-object_part_of_series_type B-rating_value 0 0 B-best_rating B-rating_unit ,I am rating this [object_type] titled [object_name] under the [object_name] [object_part_of_series_type] [rating_value] out of [best_rating] [rating_unit],RateBook
give four stars to What the Day Owes the Night,0 B-rating_value B-rating_unit 0 B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name ,give [rating_value] [rating_unit] to [object_name],RateBook
I want to give the current saga 0 stars ,0 0 0 0 0 B-object_select B-object_part_of_series_type B-rating_value B-rating_unit ,I want to give the [object_select] [object_part_of_series_type] [rating_value] [rating_unit] ,RateBook
give this current essay five out of 6 stars,0 0 B-object_select B-object_type B-rating_value 0 0 B-best_rating B-rating_unit ,give this [object_select] [object_type] [rating_value] out of [best_rating] [rating_unit],RateBook
I want to give this textbook 3 out of 6 points,0 0 0 0 B-object_select B-object_type B-rating_value 0 0 B-best_rating B-rating_unit ,I want to give [object_select] [object_type] [rating_value] out of [best_rating] [rating_unit],RateBook
I am rating this book named The Infinite Man 5 stars,0 0 0 0 B-object_type 0 B-object_name I-object_name I-object_name B-rating_value B-rating_unit ,I am rating this [object_type] named [object_name] [rating_value] [rating_unit],RateBook
I give Hadon of Ancient Opar two out of 6 points,0 0 B-object_name I-object_name I-object_name I-object_name B-rating_value 0 0 B-best_rating B-rating_unit ,I give [object_name] [rating_value] out of [best_rating] [rating_unit],RateBook
rate this with zero points for the saga called A Good Recovery out of 6,0 0 0 B-rating_value B-rating_unit 0 0 B-object_part_of_series_type 0 B-object_name I-object_name I-object_name 0 0 B-best_rating ,rate this with [rating_value] [rating_unit] for the [object_part_of_series_type] called [object_name] out of [best_rating],RateBook
The boring Peace on Earth gets a two out of 6. ,0 0 B-object_name I-object_name I-object_name 0 0 B-rating_value 0 0 B-best_rating 0 ,The boring [object_name] gets a [rating_value] out of [best_rating]. ,RateBook
rate this essay zero out of 6,0 B-object_select B-object_type B-rating_value 0 0 B-best_rating ,rate [object_select] [object_type] [rating_value] out of [best_rating],RateBook
Rate this series a 5,0 B-object_select B-object_part_of_series_type 0 B-rating_value ,Rate [object_select] [object_part_of_series_type] a [rating_value],RateBook
I'd give the current essay five points,0 0 0 B-object_select B-object_type B-rating_value B-rating_unit ,I'd give the [object_select] [object_type] [rating_value] [rating_unit],RateBook
Rate A Handful of Darkness a value of 3 ,0 B-object_name I-object_name I-object_name I-object_name 0 0 0 B-rating_value ,Rate [object_name] a value of [rating_value] ,RateBook
I would give this textbook a rating of 0 and a best rating of 6,0 0 0 B-object_select B-object_type 0 0 0 B-rating_value 0 0 0 0 0 B-best_rating ,I would give [object_select] [object_type] a rating of [rating_value] and a best rating of [best_rating],RateBook
Rate The Crocus List five out of 6,0 B-object_name I-object_name I-object_name B-rating_value 0 0 B-best_rating ,Rate [object_name] [rating_value] out of [best_rating],RateBook
Rate The Tritonian Ring zero,0 B-object_name I-object_name I-object_name B-rating_value ,Rate [object_name] [rating_value],RateBook
I'd rate the current essay 1 stars,0 0 0 B-object_select B-object_type B-rating_value B-rating_unit ,I'd rate the [object_select] [object_type] [rating_value] [rating_unit],RateBook
Rate The Mills of The Kavanaughs series a one,0 B-object_name I-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type 0 B-rating_value ,Rate [object_name] [object_part_of_series_type] a [rating_value],RateBook
I give this terrible book a two out of 6. ,0 0 B-object_select 0 B-object_type 0 B-rating_value 0 0 B-best_rating 0 ,I give [object_select] terrible [object_type] a [rating_value] out of [best_rating]. ,RateBook
award this current novel 0 points,0 0 B-object_select B-object_type B-rating_value B-rating_unit ,award this [object_select] [object_type] [rating_value] [rating_unit],RateBook
Rate the current chronicle a two,0 0 B-object_select B-object_part_of_series_type 0 B-rating_value ,Rate the [object_select] [object_part_of_series_type] a [rating_value],RateBook
Rate the current novel 1 out of 6 points.,0 0 B-object_select B-object_type B-rating_value 0 0 B-best_rating B-rating_unit 0 ,Rate the [object_select] [object_type] [rating_value] out of [best_rating] [rating_unit].,RateBook
Rate my current textbook three out of 6,0 0 B-object_select B-object_type B-rating_value 0 0 B-best_rating ,Rate my [object_select] [object_type] [rating_value] out of [best_rating],RateBook
give 4 points to Fight Club,0 B-rating_value B-rating_unit 0 B-object_name I-object_name ,give [rating_value] [rating_unit] to [object_name],RateBook
"give 2 out of 6 points to current essay
",0 B-rating_value 0 0 B-best_rating B-rating_unit 0 B-object_select B-object_type 0 ,"give [rating_value] out of [best_rating] [rating_unit] to [object_select] [object_type]
",RateBook
Evolution and the Theory of Games gets a five out of 6.,B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 0 0 B-rating_value 0 0 B-best_rating 0 ,[object_name] gets a [rating_value] out of [best_rating].,RateBook
I have to give this current essay a rating of three,0 0 0 0 0 B-object_select B-object_type 0 0 0 B-rating_value ,I have to give this [object_select] [object_type] a rating of [rating_value],RateBook
Rate The Seventh Decade two of 6 points,0 B-object_name I-object_name I-object_name B-rating_value 0 B-best_rating B-rating_unit ,Rate [object_name] [rating_value] of [best_rating] [rating_unit],RateBook
rate this essay a 3,0 B-object_select B-object_type 0 B-rating_value ,rate [object_select] [object_type] a [rating_value],RateBook
Rate the current book three out of 6.,0 0 B-object_select B-object_type B-rating_value 0 0 B-best_rating 0 ,Rate the [object_select] [object_type] [rating_value] out of [best_rating].,RateBook
Give Highways in Hiding a 5 out of 6 points.,0 B-object_name I-object_name I-object_name 0 B-rating_value 0 0 B-best_rating B-rating_unit 0 ,Give [object_name] a [rating_value] out of [best_rating] [rating_unit].,RateBook
The horrible book The Black Gryphon only gets 2 out of 6.,0 0 B-object_type B-object_name I-object_name I-object_name 0 0 B-rating_value 0 0 B-best_rating 0 ,The horrible [object_type] [object_name] only gets [rating_value] out of [best_rating].,RateBook
rate the last saga 3,0 0 B-object_select B-object_part_of_series_type B-rating_value ,rate the [object_select] [object_part_of_series_type] [rating_value],RateBook
rate Theodore Boone: The Accused five out of 6 points,0 B-object_name I-object_name I-object_name I-object_name B-rating_value 0 0 B-best_rating B-rating_unit ,rate [object_name] [rating_value] out of [best_rating] [rating_unit],RateBook
"Rate Dead Boys a 0
",0 B-object_name I-object_name 0 B-rating_value 0 ,"Rate [object_name] a [rating_value]
",RateBook
Rate Pillar of Fire and Other Plays a three,0 B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name 0 B-rating_value ,Rate [object_name] a [rating_value],RateBook
rate this current novel 1 stars,0 0 B-object_select B-object_type B-rating_value B-rating_unit ,rate this [object_select] [object_type] [rating_value] [rating_unit],RateBook
Give this novel four out of 6 stars.,0 B-object_select B-object_type B-rating_value 0 0 B-best_rating B-rating_unit 0 ,Give [object_select] [object_type] [rating_value] out of [best_rating] [rating_unit].,RateBook
